idx,in_idx,politeness,FUNDER_001,FUNDER_002,FUNDER_003,FUNDER_004,FUNDER_005,FUNDER_006,FUNDER_007,FUNDER_008,FUNDER_009,FUNDER_010,FUNDER_011,FUNDER_012,FUNDER_013,FUNDER_014,FUNDER_015,FUNDER_016,FUNDER_017,FUNDER_018,FUNDER_019,FUNDER_020,FUNDER_021,FUNDER_022,FUNDER_023,FUNDER_024,FUNDER_025,FUNDER_026,FUNDER_027,FUNDER_028,FUNDER_029,FUNDER_030,FUNDER_031,FUNDER_032,FUNDER_033,FUNDER_034,FUNDER_035,FUNDER_036,FUNDER_037,FUNDER_038,FUNDER_039,FUNDER_040,FUNDER_041,FUNDER_042,FUNDER_043,FUNDER_044,FUNDER_045,FUNDER_046,FUNDER_047,FUNDER_048,FUNDER_049,FUNDER_050,FUNDER_051,FUNDER_052,FUNDER_053,FUNDER_054,FUNDER_055,FUNDER_056,FUNDER_057,FUNDER_058,FUNDER_059,FUNDER_060,FUNDER_061,FUNDER_062,FUNDER_063,FUNDER_064,FUNDER_065,FUNDER_066,FUNDER_067,FUNDER_068,FUNDER_069,FUNDER_070,FUNDER_071,FUNDER_072,FUNDER_073,FUNDER_074,FUNDER_075,FUNDER_076,FUNDER_077,FUNDER_078,FUNDER_079,FUNDER_080,FUNDER_081,FUNDER_082,FUNDER_083,FUNDER_084,FUNDER_085,FUNDER_086,FUNDER_087,FUNDER_088,FUNDER_089,FUNDER_090,FUNDER_091,FUNDER_092,FUNDER_093,FUNDER_094,FUNDER_095,FUNDER_096,FUNDER_097,FUNDER_098,FUNDER_099,FUNDER_100,PolCat
563,10,3.16,.01,.01,0,0,.01,.01,0,0,.01,.07,0,0,.01,0,.05,.01,0,0,0,.02,.07,.01,0,0,0,.01,.04,0,0,.01,.17,.01,.01,0,0,0,0,0,0,.01,.01,0,.01,0,0,0,.01,0,0,.01,.01,.01,0,0,.01,.01,.06,.01,0,.01,.01,.01,.01,0,0,.06,0,.01,0,.04,0,0,.01,0,0,0,0,.02,0,0,0,.01,.01,0,.01,0,0,0,0,0,0,.01,0,0,.01,0,.01,0,0,0,1
563,11,3.14,.01,0,0,0,0,0,.01,0,.01,.01,0,0,0,0,0,.01,0,0,0,0,.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.01,0,0,0,0,0,0,.01,0,0,.11,0,0,0,0,0,0,0,0,0,0,0,0,0,.01,0,0,.01,.03,0,0,.01,0,0,.52,0,0,0,0,0,0,0,0,.01,0,0,0,0,0,.01,0,0,0,0,.01,.01,.01,0,0,0,0,0,1
563,12,3.16,.01,0,0,0,0,0,.01,0,.02,.01,0,0,0,0,0,.01,0,0,0,0,.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.01,0,0,0,.01,0,0,.1,0,0,0,0,0,0,0,0,0,0,0,0,0,.01,0,0,0,.03,.01,0,.01,0,0,.55,0,0,0,0,0,0,0,0,.01,0,0,0,0,0,.01,0,0,0,0,0,.01,.01,0,0,0,0,0,1
564,1,3.18,0,0,0,0,0,0,0,0,0,.03,0,0,0,0,.12,0,0,0,0,0,.78,0,0,0,0,0,0,0,0,0,.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
564,3,3.17,0,0,0,0,0,.01,0,.01,0,0,0,0,0,0,0,.01,0,0,0,0,0,0,.33,.03,0,0,0,.01,.04,0,0,0,.01,0,0,0,0,0,0,0,0,0,0,0,.13,0,0,0,0,0,.08,0,.04,0,.01,.01,.01,0,0,0,0,0,0,0,.01,0,0,0,0,.01,.04,.01,0,0,0,0,0,0,0,0,.01,0,0,.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
564,5,3.13,0,0,0,0,0,0,0,0,0,0,0,0,0,.01,0,0,0,0,0,0,0,0,0,0,0,0,.3,0,0,0,.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.01,0,0,.05,.01,0,0,.01,0,.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
565,1,3.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.23,0,0,0,0,0,.54,0,0,0,0,0,0,0,0,0,.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.12,0,.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
566,1,4.13,.01,.01,.01,0,0,.01,.01,.01,.07,.03,0,0,0,0,0,.03,0,0,.01,0,.1,0,0,0,0,0,0,.01,0,0,.01,0,0,.01,0,0,0,0,.01,0,0,0,0,.01,0,0,.01,0,.01,0,.01,.01,.01,.01,0,.01,0,0,0,.01,0,0,.01,0,0,.01,.01,0,.01,.01,0,0,.33,0,0,0,0,.02,0,0,.01,.03,0,0,0,0,0,0,0,0,0,0,0,0,.01,0,.01,0,0,0,3
566,2,4.01,.04,0,.01,0,.01,0,0,0,.02,.01,0,0,0,0,0,.01,0,0,0,0,.11,.01,0,0,0,.01,.01,0,0,0,.02,0,0,0,0,0,.01,0,0,0,.01,.04,0,0,0,0,0,0,0,.01,.01,0,.01,0,0,0,0,0,0,.01,0,0,0,0,0,.01,0,0,0,0,.01,0,.02,0,0,.01,0,.01,0,.05,.02,.3,0,.01,.01,0,0,0,0,0,0,0,0,0,.01,0,.01,0,0,0,3
566,3,3.95,.01,.01,.01,.01,.01,.14,.01,.03,.02,.01,0,0,0,.01,.01,.01,0,0,.01,0,.04,0,.01,.01,.01,.01,.01,0,.01,.01,.03,0,.01,0,0,0,.01,0,.01,0,.01,.01,.02,.01,0,.01,.01,.01,0,.03,.03,.02,.01,.01,.01,.01,0,0,0,0,.02,.01,.01,0,0,0,0,.01,.01,.01,.01,.01,.06,0,.01,.01,0,.01,0,.01,.01,.05,.01,.01,.01,0,.01,.01,0,0,0,0,.01,0,.01,0,.01,0,.01,0,3
568,1,3.15,0,.01,0,0,0,0,0,0,0,0,0,0,0,0,.02,0,0,0,0,0,.01,0,0,.01,0,.01,.01,0,0,0,0,0,0,0,.01,.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.01,0,0,0,0,0,.01,0,.01,0,0,0,0,0,0,.55,0,0,0,0,0,0,0,0,0,.01,0,0,0,0,0,.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
568,3,2.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
568,6,3.59,.01,0,.02,0,0,.01,.01,.18,0,.01,.01,.01,.01,0,0,.02,.02,0,0,0,0,.01,.01,.02,0,.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.01,.01,0,.01,0,0,.01,.03,.01,0,.01,0,.08,0,0,0,0,0,0,0,0,.01,.01,0,0,0,.01,.12,0,.02,.01,.01,.03,0,0,.01,0,0,.01,.01,0,0,0,.01,0,0,0,.01,.01,.01,.01,.02,.01,0,0,.01,.02,3
568,9,3.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.01,.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.01,0,0,0,.01,0,0,0,0,0,0,0,0,0,0,0,.01,0,0,.01,0,0,0,0,0,.02,0,0,0,0,0,0,0,0,0,0,0,0,0,.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.01,0,.01,.02,0,1
569,2,3.67,.02,0,0,0,.01,0,0,.01,.01,.02,0,0,0,0,0,0,0,0,0,.01,.03,0,.01,.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.01,.01,0,0,.01,0,0,0,.01,.01,.01,0,0,.01,0,0,0,0,0,0,0,.01,0,0,.01,0,0,.01,0,.01,0,.09,0,0,.02,0,0,0,0,0,0,0,0,.02,.01,0,0,0,0,0,.02,0,.01,.12,.06,.09,.12,0,.01,0,0,0,3
569,5,3.7,0,0,0,0,.01,.01,0,.01,.05,.07,0,0,.01,.02,0,.2,0,0,.03,0,0,0,0,0,0,.01,.01,0,0,0,.01,0,0,.01,0,0,.01,.01,0,0,.01,0,0,.01,0,0,0,0,0,0,.15,.01,0,0,0,.01,0,0,0,0,0,0,0,0,0,.03,0,0,0,.01,.08,0,.02,0,0,0,.01,.01,.01,0,0,0,.01,0,0,0,0,0,0,0,.01,0,0,.01,.01,0,.01,0,0,0,3
569,7,3.92,.01,0,0,0,0,0,0,0,.2,.01,0,0,0,0,0,.05,0,0,0,0,.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.01,0,0,0,0,0,0,0,0,0,0,0,.01,0,0,.01,0,0,.01,0,0,0,.49,0,0,0,0,.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.01,0,0,0,0,0,3
569,8,4.58,.07,0,0,0,0,0,0,0,.01,.01,0,.01,.01,0,0,0,0,0,0,0,.01,0,0,0,0,.01,0,0,0,0,0,0,.01,0,0,0,.01,0,0,0,0,.05,0,.02,0,.02,0,0,0,.11,.01,0,.01,.01,0,0,0,0,.01,0,.01,.01,.01,0,0,.01,.01,0,.01,0,0,0,.01,0,0,0,0,0,0,.17,0,.01,0,.01,.01,0,.19,.01,0,0,0,0,0,0,0,0,.01,0,0,0,3
569,9,3.74,0,.01,.02,.01,.01,.01,.01,.01,.01,0,0,0,.01,0,0,.01,0,.01,.01,0,.01,0,.01,0,.01,0,0,0,.01,.01,0,0,.01,0,0,0,.01,0,.01,0,0,.09,.01,0,0,0,.02,.01,0,0,.03,.02,.01,.01,0,.01,0,.01,0,0,.01,0,.01,0,0,0,0,0,0,.01,.02,.08,.01,0,.01,.01,.01,.01,.01,.02,.01,.17,.01,.01,.01,0,.02,0,0,0,0,.01,.01,0,.01,0,0,0,.01,.01,3
570,3,3.63,.01,0,.01,0,.01,0,0,0,.01,0,0,.01,.01,.01,0,.01,0,.01,0,0,0,.01,.01,0,.01,.01,.01,0,0,.01,0,0,0,0,.1,.01,.17,.22,0,0,0,0,.01,0,0,0,0,.08,0,0,0,.01,.02,0,0,.01,0,.02,.01,0,0,0,0,0,0,0,0,0,0,.01,.01,.01,0,0,0,0,.01,0,0,0,.01,0,.01,0,0,0,0,0,0,.01,0,0,0,0,.01,0,.01,.01,0,0,3
570,9,2.95,0,0,0,0,0,.01,0,.01,0,0,0,0,0,0,0,0,.01,.01,0,0,0,.03,0,0,0,0,.01,0,0,0,0,0,.01,.01,0,0,.01,0,0,.01,.01,0,0,.01,0,0,0,.01,0,0,.01,0,.01,0,0,0,0,0,0,0,0,0,0,0,0,.01,0,0,0,.02,.02,0,.01,0,0,0,0,0,0,.01,.01,.01,0,.01,0,.01,0,0,0,0,.08,.03,.11,.01,.04,.01,.26,.04,.02,0,1
570,13,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.01,0,.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.01,0,0,0,0,0,0,0,0,0,.05,0,0,0,.35,1
570,14,3.67,0,.01,.01,0,0,0,0,0,.01,0,0,0,0,0,.02,.01,0,0,0,0,.01,0,.02,0,0,.01,0,0,.01,0,.02,.01,.01,0,0,0,0,0,0,0,0,0,0,0,.01,0,0,.01,0,.01,.05,.01,.01,0,.12,0,.36,0,0,0,0,0,.01,0,0,0,0,0,0,0,.01,.01,0,0,.01,.01,0,0,.01,0,.02,0,0,0,0,.01,.01,0,0,0,0,0,0,0,0,.01,0,0,0,.04,3
570,15,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.03,0,0,0,0,0,.04,0,.01,0,0,0,.01,0,0,0,.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.39,0,.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
571,1,3.82,0,.01,.01,0,0,0,.05,.01,.02,0,.01,.02,.02,.01,0,.01,0,.01,.01,.01,.01,0,.01,.01,.01,.01,0,.01,0,.01,0,0,0,0,0,0,.01,.01,0,0,0,.02,0,.01,0,0,.01,.01,.05,.01,.04,.01,.01,.01,0,.03,0,.01,.01,.01,.01,0,.01,0,0,.02,0,.01,.01,.01,.01,.01,.02,0,.01,.01,.01,.01,0,.02,.01,.01,.01,.01,.01,0,.07,.05,0,.03,.01,.01,.01,0,.01,0,.01,0,0,.01,3
571,7,3.13,0,0,0,0,0,0,.04,.02,.01,0,0,.01,0,0,0,.01,0,0,0,.01,0,0,.01,.01,0,.01,.01,.02,0,0,0,0,.01,0,0,0,.01,0,.01,0,0,.01,0,0,0,0,.01,0,.01,0,.01,.01,0,.02,0,.03,.01,.04,0,.01,0,0,.01,.01,.02,.01,0,0,.04,.02,0,0,.01,.01,.26,0,0,0,.01,.01,0,0,.02,.01,0,0,.03,.02,0,0,0,.01,0,.01,.01,0,0,0,.01,.01,1
571,9,3.83,.02,0,.01,.01,.02,.01,.01,.02,.11,.01,0,.01,.01,0,0,.01,0,0,0,0,.07,0,.02,0,.01,0,0,0,.01,0,.01,0,0,0,0,0,.01,0,.01,0,0,.02,0,0,0,0,.01,0,0,0,.02,.01,.01,.01,0,.01,0,0,0,.01,0,0,.03,0,0,.02,0,0,.01,.01,0,.01,.11,0,0,.01,0,.01,0,.01,0,.09,.01,.01,.01,0,.01,.01,.02,0,.01,0,0,0,0,0,.01,0,.01,0,3
571,11,3.65,.01,.01,.02,.01,.01,.01,.01,.01,.01,.01,0,.01,.01,.01,0,.02,0,.01,.03,0,0,0,.02,.01,.01,0,.07,0,0,0,.04,0,.01,.01,0,0,.01,0,.01,0,.01,0,0,0,.01,0,0,.02,0,0,.08,.02,.01,.01,0,0,.02,0,0,0,0,0,0,0,0,0,0,0,0,.01,.17,.01,.01,0,0,0,.01,.01,.01,.01,.01,.02,.01,.01,.01,.01,0,0,0,.01,.01,.01,.01,.01,.01,0,0,0,.01,.01,3
571,12,3.09,0,0,0,.01,0,.01,.01,.01,0,0,0,0,0,.01,0,.01,0,0,0,0,0,0,.02,0,0,0,.01,0,0,.01,.02,0,.01,0,0,0,0,0,0,.01,.01,0,0,0,.01,0,0,.02,0,0,.09,0,.02,.01,.02,0,.29,0,0,0,0,.01,.01,0,0,0,.01,.01,0,0,.02,.01,0,0,.01,0,0,.01,0,0,.08,0,0,.01,0,.03,0,0,0,0,.01,0,0,.01,0,0,0,0,.01,0,1
571,14,4.48,.01,0,0,0,0,0,0,0,.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.09,0,0,.04,.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.12,0,0,0,0,0,.55,0,0,0,0,0,0,0,0,.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
572,1,2.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.25,.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
573,1,3.67,.3,0,.01,0,0,0,0,0,.01,.01,0,0,0,0,0,.01,0,0,0,0,.07,0,0,0,0,0,0,0,0,0,.01,0,0,0,0,0,0,0,0,0,0,.03,0,.01,0,0,0,0,0,0,0,0,.01,0,0,0,0,0,0,.09,.01,0,.01,0,0,.01,.01,0,.01,.01,0,0,.04,.01,0,.01,0,.01,0,.01,.01,.07,0,0,0,0,.01,0,.04,0,0,0,0,0,0,0,0,0,0,0,3
573,2,4.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.1,0,0,0,0,0,0,.14,.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.01,0,0,.02,0,0,0,0,0,0,0,0,0,0,.02,0,0,0,0,.01,0,.01,0,.01,0,0,0,0,.01,0,0,0,0,0,0,0,.01,0,0,0,0,0,0,.49,0,0,0,0,0,0,0,0,0,0,0,3
573,6,3.19,.01,0,.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.01,.47,0,.01,0,0,0,.01,0,0,0,.03,0,0,0,.01,0,0,0,0,0,0,0,0,0,0,0,0,.01,.01,0,.01,0,0,0,0,0,0,0,.01,0,0,0,0,0,0,0,0,.01,.01,.02,.01,0,0,.01,0,0,0,.01,.01,.11,0,.02,0,0,0,0,.01,0,0,0,0,0,0,0,0,0,0,0,1
573,8,3.16,0,0,0,0,0,0,0,0,0,0,0,0,0,.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.03,0,.01,0,.01,0,.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
574,2,3.84,.27,0,0,0,0,.01,0,0,.01,.01,0,0,0,0,0,0,0,0,0,0,0,0,.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.01,.02,0,.01,0,.01,.02,0,0,.02,0,0,0,0,0,0,0,0,0,.01,.33,0,0,0,0,.01,.01,0,0,.01,0,0,.03,0,0,0,.01,.01,0,.01,0,.02,0,.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
574,6,3.62,.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.01,0,0,0,.06,0,0,0,0,0,0,0,0,0,0,.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
574,7,4.05,.01,0,0,0,0,0,0,0,0,0,0,0,.02,0,0,0,0,0,0,0,0,0,0,.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.56,0,0,0,.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.07,0,0,0,0,0,.05,0,0,0,0,0,0,0,0,0,0,.02,0,0,0,0,0,0,0,0,.02,.01,0,0,0,0,0,0,3
575,1,4.33,.01,0,0,0,.01,.01,0,.01,.18,.03,0,.01,.01,0,0,.06,0,0,.01,0,.04,0,.01,0,0,.01,0,0,0,0,.01,0,0,0,0,0,.01,0,0,0,0,.01,0,.01,0,0,0,0,0,.01,.01,0,.01,0,0,.01,0,0,0,0,0,0,.01,0,0,.02,0,0,0,.01,.01,.01,.12,0,0,.01,.01,.01,.01,.01,0,.13,.01,.01,.01,0,0,0,0,0,0,0,0,0,.02,0,.01,0,0,.01,3
575,2,2.88,.03,0,.01,0,.01,0,.01,0,.03,0,0,.01,.01,.01,0,.02,0,.01,0,0,0,.01,.12,0,.01,.01,.01,0,0,0,0,0,.01,0,0,0,.01,0,0,.01,.01,.01,0,.01,.01,.01,0,0,0,.01,.02,0,.02,0,0,.02,0,0,0,0,.01,0,0,0,0,.01,.01,0,0,.01,.06,.01,.03,0,0,.01,0,0,0,.02,.01,.12,.01,.13,.01,0,0,0,0,0,0,0,0,0,.01,0,.01,0,0,0,1
575,4,3.05,.01,.01,0,0,.01,.01,.01,0,.02,.02,0,0,.01,.01,0,.23,0,0,.01,0,0,.01,.01,0,0,0,.07,0,0,.01,.1,.01,0,0,0,0,0,0,0,0,.01,0,0,0,0,0,0,.01,0,0,.05,.01,0,0,.01,.01,.05,0,0,0,0,0,0,0,0,.01,0,0,0,.02,.03,0,.01,0,.01,0,0,.01,.01,0,.02,0,.01,0,0,.01,0,0,0,0,0,0,0,.01,.01,0,0,0,0,0,1
575,6,3.08,0,.01,0,.01,0,.01,.01,.01,.01,0,.01,0,.01,.01,0,0,.01,.01,0,0,0,.01,.02,.01,.04,.01,.01,0,0,0,.01,0,.01,.01,.01,0,.01,.01,.02,0,0,.01,.01,0,0,.01,0,.01,0,.03,.01,.01,.01,.01,0,0,.01,0,0,0,.11,.01,.05,.01,0,0,0,0,.02,.01,0,.01,.01,0,.01,0,.03,.01,.01,.03,.01,.01,.01,.02,.01,0,.01,.01,0,0,.02,.02,.03,.04,.01,0,0,0,.01,.01,1
575,7,3.76,.01,.01,.01,.01,.01,.01,.01,.01,.04,.01,0,.01,.01,.03,0,.06,0,0,.01,0,0,0,.01,0,0,.01,.04,0,0,0,.06,0,0,0,0,0,.01,.01,.01,0,.01,0,0,0,.01,0,0,.01,0,.01,.25,.01,.01,0,0,.01,.01,0,0,0,0,0,.01,0,0,.01,0,0,0,.01,.06,.01,.01,0,.01,0,.01,.01,.01,0,.02,0,0,.01,0,0,0,0,0,0,0,0,0,.01,.01,0,0,0,0,0,3
575,8,3.1,0,0,0,0,0,.01,0,0,0,0,0,0,0,0,0,.65,.02,0,0,0,0,.01,0,0,0,0,0,0,0,0,.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.03,0,0,0,0,0,.02,0,0,0,.01,0,0,0,0,0,0,0,0,.01,.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.01,1
575,9,3.84,.01,.01,0,.01,.01,.01,0,.01,.02,.02,0,.01,0,0,.01,.02,0,0,.01,.01,.02,0,.01,.02,0,.01,0,0,0,.03,.01,0,.01,.01,0,0,0,0,.01,0,.01,0,0,.01,.05,.01,.01,0,.01,.01,.01,.01,.06,.01,0,.01,0,0,0,0,.01,0,.01,0,0,.01,.03,.06,0,.01,0,.01,.13,0,.01,.01,0,.01,.01,0,.02,.01,0,.01,0,.08,0,0,0,0,.01,0,.01,.01,.01,0,.01,0,0,0,3
576,2,4.14,.02,0,0,0,0,0,0,0,0,0,0,.02,0,0,0,0,0,0,0,0,0,0,0,0,.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.01,0,.02,0,0,0,0,.06,.01,.01,0,0,0,0,0,0,0,0,0,.01,0,.01,0,0,.01,.01,0,.01,0,.01,0,.01,0,0,0,0,0,0,.01,0,0,0,0,0,0,.12,.31,0,.16,0,0,0,0,0,0,0,0,0,0,3
576,5,2.79,0,0,0,0,0,0,0,0,0,0,0,0,0,.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.01,0,0,0,0,0,0,.01,.03,0,0,0,0,0,0,0,0,0,.02,0,0,0,0,.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
577,1,4.16,.01,0,0,0,0,.01,0,0,.01,.09,0,0,0,0,0,.01,0,0,.02,0,.01,0,0,0,0,0,.18,0,0,0,.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.01,0,0,0,.01,0,0,.01,0,0,0,0,.01,0,0,.01,0,0,0,0,0,0,0,0,0,0,0,0,0,.01,0,0,0,0,0,3
577,2,3.11,0,0,0,0,0,0,0,0,.01,.04,0,0,0,0,0,0,0,0,0,0,.63,0,.01,0,0,0,0,.01,.04,0,.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.01,0,.01,0,0,0,.01,0,0,0,0,0,0,0,0,0,0,0,0,0,.01,.01,0,0,.01,0,0,0,0,0,0,0,0,.02,0,0,0,0,0,0,.01,0,0,0,0,0,0,0,0,0,0,0,1
577,4,3.06,.01,.01,0,0,0,0,.01,.01,.01,.01,0,0,.01,.01,0,0,0,0,0,.01,.2,0,.03,0,.01,0,0,.06,.04,.01,0,0,0,0,0,0,0,0,0,.01,0,.02,0,0,0,0,0,0,.06,0,.02,.01,.01,.01,.02,.01,0,0,0,.01,0,0,.01,0,.01,.01,.01,.01,.01,.01,0,.01,.01,.01,.01,0,.01,0,.01,.01,.01,.03,.01,0,0,0,.01,.01,.1,0,0,.01,0,0,0,0,.01,0,0,0,1
577,9,3.16,0,0,.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.24,0,0,0,.01,0,0,.03,.01,0,.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.01,0,0,0,.05,0,0,0,0,.04,0,0,0,0,.02,0,0,0,0,0,0,0,0,.02,0,0,0,.05,0,0,0,.01,0,0,0,0,0,0,.3,0,0,0,0,0,0,0,0,0,0,0,1
577,10,3.59,.01,0,0,0,0,0,0,.01,.01,.01,0,0,0,0,0,.01,0,0,0,0,.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.01,0,0,0,.01,0,0,.06,0,.01,0,0,0,0,0,0,0,0,0,0,0,.01,0,0,.01,.04,.01,0,0,0,0,.61,0,0,0,0,0,0,0,0,.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
578,1,3.8,0,.01,0,0,0,0,0,0,.01,.05,0,0,0,0,0,0,0,0,.51,0,.01,0,.01,0,0,0,0,0,.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.01,0,0,0,0,0,0,0,0,0,0,0,0,.01,0,0,0,0,0,.02,0,.15,0,0,0,0,0,0,0,0,0,.02,.02,0,0,0,0,0,0,0,0,0,0,0,.01,0,0,0,0,0,3
578,2,4,0,0,0,0,.01,0,0,0,.53,.02,0,0,0,0,0,.02,0,0,.01,0,.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.01,0,0,0,0,0,0,.02,0,0,.14,0,0,0,0,.01,0,0,0,.01,0,0,0,0,0,0,0,0,0,0,0,0,.02,0,0,0,0,0,3
578,3,3.84,0,.01,0,0,0,.01,.02,.01,.07,.02,0,.01,0,0,0,.06,0,0,.01,0,.02,0,0,0,0,0,0,0,0,0,.02,.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.02,0,.01,.01,0,.01,0,.02,0,0,0,0,0,0,.01,0,0,.01,0,.01,0,.01,0,0,.38,0,.01,0,0,.01,.01,0,0,.01,0,0,.01,0,0,0,0,0,0,0,.01,0,.01,0,0,0,0,0,3
